city,province,latitude,longitude,lease_term,type,price,beds,baths,sq_feet,furnishing,availability_date,smoking,cats,dogs
Calgary,Alberta,51.1645254,-113.9644051,Negotiable,Apartment,2200,2,2,950,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.1645254,-113.9644051,Long Term,Apartment,2200,2,2,950,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0033978,-114.0696457,Long Term,Apartment,2750,3,2,1131,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0310156,-114.0662578,Long Term,Condo Unit,5000,3,2,2000,Furnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0423757,-114.0876612,Short Term,Apartment,3000,1,1,600,Furnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0423757,-114.0876612,Long Term,Apartment,2500,1,1,605,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.042852,-114.104515,Long Term,Apartment,1825,1,1,650,Unfurnished,2025-02-21,Non-Smoking,True,False
Calgary,Alberta,51.0414689,-114.0601996,Negotiable,Condo Unit,1950,1,1,638,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,50.8705101,-113.9244578,Negotiable,Duplex,2150,3,2.5,1660,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0503499,-114.0363217,Long Term,Apartment,2325,2,1,891,Unfurnished,2025-02-21,Non-Smoking,True,False
Calgary,Alberta,51.0503499,-114.0363217,Long Term,Apartment,1825,1,1,597,Unfurnished,2025-02-21,Non-Smoking,True,False
Calgary,Alberta,51.0503499,-114.0363217,Long Term,Apartment,1525,1,1,595,Unfurnished,2025-02-21,Non-Smoking,True,False
Calgary,Alberta,51.1671223,-113.9626992,Negotiable,Townhouse,2450,2,2.5,1054,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.1671223,-113.9626992,Short Term,Townhouse,2450,2,2,1050,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.1582231,-114.0416757,Negotiable,Room For Rent,800,3,2,1413,Furnished,2025-02-21,Smoking Allowed,False,False
Calgary,Alberta,50.9258012,-114.0227086,Negotiable,Room For Rent,1000,1,1,1307,Furnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,50.961519460415,-114.007880666132,Long Term,Apartment,1685,1,1,520,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,50.961519460415,-114.007880666132,Long Term,Apartment,2350,2,2,840,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,50.961519460415,-114.007880666132,Long Term,Apartment,1780,1,1,570,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,50.961519460415,-114.007880666132,Long Term,Apartment,1870,1,1,610,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,50.961519460415,-114.007880666132,Long Term,Apartment,1685,1,1,520,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,50.961519460415,-114.007880666132,Long Term,Apartment,1890,1,1,620,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.1789494,-114.0860696,Long Term,Duplex,2500,3,1.5,1355,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.1789494,-114.0860696,Long Term,Duplex,1500,1,1,1355,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0547225,-114.0848608,Long Term,Apartment,2300,2,1,782,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0547225,-114.0848608,Long Term,Apartment,2300,2,1,874,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0676803,-114.0573252,Long Term,Apartment,2000,3,1,1131,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0676803,-114.0573252,Long Term,Apartment,2000,3,1,1131,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0479493,-114.0881374,Negotiable,Apartment,2150,1,1,764,Furnished,2025-02-21,Non-Smoking,False,True
Calgary,Alberta,51.0479493,-114.0881374,Long Term,Apartment,2000,1,1,764,Furnished,2025-02-21,Non-Smoking,False,True
Calgary,Alberta,50.9152197,-114.1162193,Long Term,Room For Rent,850,1,1,1011,Furnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,50.9531955,-114.0099963,Long Term,Room For Rent,1000,1,1,1307,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.126592,-114.137232,Negotiable,Apartment,1700,1,1,710,Unfurnished,2025-02-21,Smoking Allowed,True,False
Calgary,Alberta,51.126592,-114.137232,Long Term,Apartment,2100,2,2,940,Unfurnished,2025-02-21,Smoking Allowed,True,False
Calgary,Alberta,51.07855,-114.1439,Long Term,Apartment,1800,1,1,545,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.07855,-114.1439,Long Term,Apartment,1800,1,1,545,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.07855,-114.1439,Long Term,Apartment,1800,1,1,545,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.07855,-114.1439,Long Term,Apartment,1800,1,1,545,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.07855,-114.1439,Long Term,Apartment,1800,1,1,545,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.07855,-114.1439,Long Term,Apartment,1800,1,1,545,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.07855,-114.1439,Long Term,Apartment,2000,1,1,545,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.07855,-114.1439,Long Term,Apartment,1800,1,1,545,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.07855,-114.1439,Long Term,Apartment,1950,1,1,545,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.07855,-114.1439,Long Term,Apartment,1700,1,1,545,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0292544,-114.1493829,Long Term,Room For Rent,1100,1,1,900,Negotiable,2025-02-21,Non-Smoking,False,True
Calgary,Alberta,50.8769101,-113.9489791,Long Term,Apartment,1400,1,1,890,Furnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.03804,-114.12934,Long Term,Apartment,2350,2,2,730,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.157255240289,-113.940949274036,Long Term,Townhouse,2350,3,2.5,1450,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0392327,-114.0784435,Long Term,Apartment,1600,1,1,605,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0392327,-114.0784435,Long Term,Apartment,1650,1,1,605,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0392327,-114.0784435,Long Term,Apartment,1650,1,1,605,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0392327,-114.0784435,Long Term,Apartment,1650,1,1,605,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0392327,-114.0784435,Long Term,Apartment,1650,1,1,605,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0392327,-114.0784435,Long Term,Apartment,1800,1,1,605,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0392327,-114.0784435,Long Term,Apartment,1800,1,1,605,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0392327,-114.0784435,Long Term,Apartment,1800,1,1,605,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0372584,-114.0904398,Long Term,Apartment,1495,1,1,580,Unfurnished,2025-02-21,Non-Smoking,True,False
Calgary,Alberta,51.0376312,-114.0831935,Long Term,Apartment,2700,2,1.5,774,Furnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0557629,-114.0516643,Long Term,Apartment,1950,2,2,874,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.1343357187,-113.94940089682,Long Term,Apartment,2300,2,2,1011,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0543,-114.0806751,Long Term,Apartment,2450,2,2,714,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0543,-114.0806751,Long Term,Apartment,9000,2,2.5,2166,Furnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0038465,-114.0699268,Long Term,Apartment,1850,1,1,582,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0038465,-114.0699268,Long Term,Apartment,1750,1,1,582,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.04011,-114.0779808,Long Term,Apartment,1600,1,1,605,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.04011,-114.0779808,Long Term,Apartment,1600,1,1,605,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.04011,-114.0779808,Long Term,Apartment,1600,1,1,605,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.04011,-114.0779808,Long Term,Apartment,1600,1,1,605,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.04011,-114.0779808,Long Term,Apartment,1600,1,1,605,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.04011,-114.0779808,Long Term,Apartment,1800,1,1,605,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.04011,-114.0779808,Long Term,Apartment,1600,1,1,605,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.04011,-114.0779808,Long Term,Apartment,1600,1,1,605,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0342839,-114.2010175,Long Term,Apartment,2550,2,2,925,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0342839,-114.2010175,Long Term,Apartment,2450,2,2,830,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0342839,-114.2010175,Long Term,Apartment,2800,2,2,1006,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0369876,-114.0790484,Long Term,Apartment,3600,3,2.5,1436,Unfurnished,2025-09-01,Non-Smoking,True,True
Calgary,Alberta,51.041274227067,-114.125482017791,Long Term,Apartment,2400,2,2,801,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.041274227067,-114.125482017791,Long Term,Apartment,1825,1,1,558,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,50.972543,-114.066826,Long Term,Apartment,1975,2,1,1050,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,50.972543,-114.066826,Long Term,Apartment,1675,1,1,830,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.1642158,-113.9614729,Long Term,Apartment,2150,2,2,881,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.1642158,-113.9614729,Long Term,Apartment,2350,2,2,1101,Unfurnished,2025-07-01,Non-Smoking,True,True
Calgary,Alberta,51.1642158,-113.9614729,Long Term,Apartment,2400,2,2,1123,Unfurnished,2025-07-01,Non-Smoking,True,True
Calgary,Alberta,51.1642158,-113.9614729,Long Term,Apartment,2050,2,1,772,Unfurnished,2025-07-01,Non-Smoking,True,True
Calgary,Alberta,51.1642158,-113.9614729,Long Term,Apartment,2300,2,2,898,Unfurnished,2025-07-01,Non-Smoking,True,True
Calgary,Alberta,51.1642158,-113.9614729,Long Term,Apartment,2250,2,2,975,Unfurnished,2025-07-01,Non-Smoking,True,True
Calgary,Alberta,51.1642158,-113.9614729,Long Term,Apartment,2400,2,2,1150,Unfurnished,2025-07-01,Non-Smoking,True,True
Calgary,Alberta,51.1642158,-113.9614729,Long Term,Apartment,2350,2,2,1040,Unfurnished,2025-07-01,Non-Smoking,True,True
Calgary,Alberta,51.1642158,-113.9614729,Long Term,Apartment,2300,2,2,1027,Unfurnished,2025-07-01,Non-Smoking,True,True
Calgary,Alberta,51.1642158,-113.9614729,Long Term,Apartment,1775,1,1,600,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.088050820348,-114.062167654631,Long Term,Apartment,2300,2,2,1014,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.088050820348,-114.062167654631,Long Term,Apartment,2100,2,1,899,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.1645766,-113.94518,Long Term,Apartment,2100,3,1.5,811,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0324107,-114.0997489,Long Term,Townhouse,2625,3,2.5,1033,Unfurnished,2025-02-21,Non-Smoking,True,False
Calgary,Alberta,51.0471118,-114.0588037,Long Term,Apartment,1650,1,1,605,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0525612,-114.076908,Long Term,Townhouse,9450,2,2.5,1979,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.15099798471,-113.939354431738,Long Term,Townhouse,2350,3,2.5,1450,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0645972,-114.2003107,Long Term,Apartment,2750,2,2,988,Unfurnished,2025-08-01,Non-Smoking,True,True
Calgary,Alberta,51.0645972,-114.2003107,Long Term,Apartment,2650,2,2,940,Unfurnished,2025-08-01,Non-Smoking,True,True
Calgary,Alberta,51.0645972,-114.2003107,Long Term,Apartment,2550,2,2,905,Unfurnished,2025-07-01,Non-Smoking,True,True
Calgary,Alberta,50.9849116,-114.0726799,Long Term,Apartment,2265,2,2,813,Unfurnished,2025-07-01,Non-Smoking,True,True
Calgary,Alberta,50.9849116,-114.0726799,Long Term,Apartment,2285,2,2,813,Unfurnished,2025-07-01,Non-Smoking,True,True
Calgary,Alberta,50.9849116,-114.0726799,Long Term,Apartment,1775,1,1,506,Unfurnished,2025-07-01,Non-Smoking,True,True
Calgary,Alberta,50.9849116,-114.0726799,Long Term,Apartment,1860,1,1,565,Unfurnished,2025-07-01,Non-Smoking,True,True
Calgary,Alberta,51.0780886,-114.1500782,Long Term,Apartment,2700,2,2,798,Unfurnished,2025-07-01,Non-Smoking,True,True
Calgary,Alberta,51.0780886,-114.1500782,Long Term,Apartment,2300,2,1,681,Unfurnished,2025-07-15,Non-Smoking,True,True
Calgary,Alberta,51.0780886,-114.1500782,Long Term,Apartment,3100,3,2,1017,Unfurnished,2025-07-01,Non-Smoking,True,True
Calgary,Alberta,50.9838397,-114.072764,Long Term,Apartment,2255,2,2,825,Unfurnished,2025-07-01,Non-Smoking,True,True
Calgary,Alberta,51.090537,-114.0598406,Long Term,Condo Unit,2095,1,1,730,Unfurnished,2025-07-01,Non-Smoking,False,True
Calgary,Alberta,50.9510662,-114.0795312,Long Term,Apartment,2450,3,1.5,1280,Unfurnished,2025-07-01,Non-Smoking,True,True
Calgary,Alberta,51.0354768,-114.0815721,Long Term,Apartment,1650,1,1,500,Furnished,2025-07-15,Non-Smoking,True,True
Calgary,Alberta,51.064735378703,-114.209955114017,Long Term,Townhouse,3450,2,2.5,1865,Unfurnished,2025-08-01,Non-Smoking,True,True
Calgary,Alberta,51.064735378703,-114.209955114017,Long Term,Apartment,2900,3,2,1079,Unfurnished,2025-07-15,Non-Smoking,True,True
Calgary,Alberta,51.0398526,-114.0665193,Long Term,Apartment,2350,1,1,757,Unfurnished,2025-09-10,Non-Smoking,True,True
Calgary,Alberta,51.0398526,-114.0665193,Long Term,Apartment,2875,2,2,881,Unfurnished,2025-08-10,Non-Smoking,True,True
Calgary,Alberta,51.0322636,-114.0752951,Long Term,Apartment,1450,1,1,600,Unfurnished,2025-09-01,Non-Smoking,False,False
North Cowichan,British Columbia,48.7980246,-123.719341,Long Term,Apartment,2098,2,2,929,Unfurnished,2025-07-01,Non-Smoking,True,True
North Cowichan,British Columbia,48.7980246,-123.719341,Long Term,Apartment,2048,2,1,821,Unfurnished,2025-07-01,Non-Smoking,True,True
North Cowichan,British Columbia,48.7980246,-123.719341,Long Term,Apartment,2448,3,2,1031,Unfurnished,2025-08-01,Non-Smoking,True,True
North Cowichan,British Columbia,48.8048,-123.720105,Long Term,Apartment,2078,2,2,940,Unfurnished,2025-07-30,Non-Smoking,True,True
Parksville,British Columbia,49.318255,-124.3237266,Long Term,Apartment,1600,0,1,386,Unfurnished,2025-02-21,Non-Smoking,False,False
Parksville,British Columbia,49.318255,-124.3237266,Long Term,Apartment,1745,1,1,563,Unfurnished,2025-02-21,Non-Smoking,False,False
Parksville,British Columbia,49.318255,-124.3237266,Long Term,Apartment,1900,1,1,664,Unfurnished,2025-02-21,Non-Smoking,False,False
Parksville,British Columbia,49.318255,-124.3237266,Long Term,Apartment,2145,2,1,776,Unfurnished,2025-02-21,Non-Smoking,False,False
Parksville,British Columbia,49.318255,-124.3237266,Long Term,Apartment,2175,2,2,795,Unfurnished,2025-02-21,Non-Smoking,False,False
Parksville,British Columbia,49.311910727908,-124.32309569236,Long Term,Apartment,1700,1,1,524,Unfurnished,2025-02-21,Non-Smoking,True,True
Parksville,British Columbia,49.311910727908,-124.32309569236,Long Term,Apartment,1940,1,1,632,Unfurnished,2025-02-21,Non-Smoking,True,True
Parksville,British Columbia,49.311910727908,-124.32309569236,Long Term,Apartment,2255,2,2,738,Unfurnished,2025-02-21,Non-Smoking,True,True
Parksville,British Columbia,49.3220587,-124.3242509,Long Term,Apartment,2299,1,1,1068,Unfurnished,2025-07-01,Non-Smoking,True,True
Parksville,British Columbia,49.31354281549,-124.32054402102,Long Term,Apartment,2268,2,2,927,Unfurnished,2025-07-16,Non-Smoking,True,True
Penticton,British Columbia,49.4836212,-119.5896685,Long Term,Apartment,2018,2,2,932,Unfurnished,2025-02-21,Non-Smoking,True,True
Penticton,British Columbia,49.4836212,-119.5896685,Long Term,Apartment,1718,1,1,622,Unfurnished,2025-02-21,Non-Smoking,True,True
Penticton,British Columbia,49.4927678,-119.5760264,Long Term,Apartment,1450,1,1,650,Unfurnished,2025-02-21,Non-Smoking,False,False
Penticton,British Columbia,49.4549985,-119.5785092,Long Term,Apartment,2209,2,2,938,Unfurnished,2025-07-01,Non-Smoking,True,True
Penticton,British Columbia,49.4897577,-119.5895719,Long Term,Apartment,1500,1,1,590,Unfurnished,2025-07-01,Non-Smoking,False,False
Penticton,British Columbia,49.4901866,-119.5913119,Long Term,Apartment,1425,1,1,580,Unfurnished,2025-07-01,Non-Smoking,True,True
Port Alberni,British Columbia,49.241329317621,-124.79355353611,Long Term,Apartment,2198,3,2,1054,Unfurnished,2025-02-21,Non-Smoking,True,True
Port Alberni,British Columbia,49.241329317621,-124.79355353611,Long Term,Apartment,1858,2,2,952,Unfurnished,2025-08-01,Non-Smoking,True,True
Port Alberni,British Columbia,49.241245299002,-124.79344142699,Long Term,Townhouse,2348,3,2.5,1494,Unfurnished,2025-07-01,Non-Smoking,True,True
Port Coquitlam,British Columbia,49.2507244,-122.7719679,Long Term,Basement,2800,2,1,650,Unfurnished,2025-02-21,Non-Smoking,False,False
Port Moody,British Columbia,49.276617,-122.868528,Long Term,Apartment,2185,1,1,667,Unfurnished,2025-02-21,Non-Smoking,True,True
Port Moody,British Columbia,49.2747531,-122.8664715,Negotiable,Duplex,3500,3,1,1329,Furnished,2025-09-01,Non-Smoking,False,False
Prince George,British Columbia,53.8630412,-122.7839129,Long Term,Apartment,1798,2,2,993,Unfurnished,2025-02-21,Non-Smoking,False,False
Prince George,British Columbia,53.8630412,-122.7839129,Long Term,Apartment,1538,1,1,740,Unfurnished,2025-02-21,Non-Smoking,False,False
Prince George,British Columbia,53.8630412,-122.7839129,Long Term,Apartment,1200,0,1,520,Unfurnished,2025-02-21,Non-Smoking,False,False
Prince George,British Columbia,53.8630412,-122.7839129,Long Term,Apartment,1428,1,1,607,Unfurnished,2025-02-21,Non-Smoking,False,False
Prince George,British Columbia,53.9101034,-122.7773856,Long Term,Apartment,1790,2,1,0,Unfurnished,2025-02-21,Non-Smoking,True,True
Prince George,British Columbia,53.919424,-122.7545777,Long Term,Apartment,1115,0,1,0,Unfurnished,2025-02-21,Non-Smoking,False,False
Prince George,British Columbia,53.919424,-122.7545777,Long Term,Apartment,1115,1,1,0,Unfurnished,2025-06-30,Non-Smoking,False,False
Prince George,British Columbia,53.9082576,-122.8123492,Long Term,Apartment,1550,0,1,520,Unfurnished,2025-02-21,Non-Smoking,True,True
Prince George,British Columbia,53.9082576,-122.8123492,Long Term,Apartment,1750,1,1,721,Unfurnished,2025-02-21,Non-Smoking,True,True
Prince George,British Columbia,53.9082576,-122.8123492,Long Term,Apartment,1950,1,1,840,Unfurnished,2025-02-21,Non-Smoking,True,True
Prince George,British Columbia,53.9082576,-122.8123492,Long Term,Apartment,2250,2,2,962,Unfurnished,2025-02-21,Non-Smoking,True,True
Prince George,British Columbia,53.9112537,-122.7418854,Long Term,Apartment,975,0,1,406,Unfurnished,2025-02-21,Non-Smoking,True,True
Prince George,British Columbia,53.9112537,-122.7418854,Long Term,Apartment,1100,1,1,605,Unfurnished,2025-02-21,Non-Smoking,True,True
Prince George,British Columbia,53.9112537,-122.7418854,Long Term,Apartment,1400,2,1,874,Unfurnished,2025-02-21,Non-Smoking,True,True
Prince George,British Columbia,53.9112537,-122.7418854,Long Term,Apartment,2000,3,2,1131,Unfurnished,2025-02-21,Non-Smoking,True,True
Prince George,British Columbia,53.9095408,-122.7434337,Long Term,Apartment,1450,2,1,770,Unfurnished,2025-02-21,Non-Smoking,True,True
Prince George,British Columbia,53.9093851,-122.7426967,Long Term,Apartment,1100,1,1,470,Unfurnished,2025-02-21,Non-Smoking,True,True
Prince George,British Columbia,53.917556,-122.7848768,Long Term,Apartment,1250,1,1,650,Unfurnished,2025-02-21,Non-Smoking,True,True
Prince George,British Columbia,53.917556,-122.7848768,Long Term,Apartment,1550,3,1,885,Unfurnished,2025-02-21,Non-Smoking,True,True
Prince George,British Columbia,53.896545619453,-122.77064132936,Long Term,Apartment,1548,1,1,636,Unfurnished,2025-07-01,Non-Smoking,True,True
Prince George,British Columbia,53.896545619453,-122.77064132936,Long Term,Apartment,1748,2,2,930,Unfurnished,2025-02-21,Non-Smoking,True,True
Prince George,British Columbia,53.86679,-122.77817,Long Term,Apartment,1848,2,2,931,Unfurnished,2025-07-01,Non-Smoking,True,True
Prince George,British Columbia,53.86679,-122.77817,Long Term,Apartment,2148,3,2,1047,Unfurnished,2025-06-21,Non-Smoking,True,True
Prince George,British Columbia,53.86679,-122.77817,Long Term,Apartment,1828,2,1,821,Unfurnished,2025-07-01,Non-Smoking,True,True
